name,position,team,kickoff_time,opponent_team,was_home,xP,assists,bonus,bps,clean_sheets,player_id,expected_assists,expected_goal_involvements,expected_goals,goals_conceded,goals_scored,ict_index,minutes,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,yellow_cards,GW,log1p_total_points,team_id,opponent_strength,team_strength,position_id,assists_lag_1,assists_lag_2,bonus_lag_1,bonus_lag_2,bps_lag_1,bps_lag_2,clean_sheets_lag_1,clean_sheets_lag_2,goals_conceded_lag_1,goals_conceded_lag_2,goals_scored_lag_1,goals_scored_lag_2,ict_index_lag_1,ict_index_lag_2,minutes_lag_1,minutes_lag_2,saves_lag_1,saves_lag_2,starts_lag_1,starts_lag_2,threat_lag_1,threat_lag_2,yellow_cards_lag_1,yellow_cards_lag_2,total_points_lag_1,total_points_lag_2,xP_lag_1,xP_lag_2,expected_assists_lag_1,expected_assists_lag_2,expected_goal_involvements_lag_1,expected_goal_involvements_lag_2,expected_goals_lag_1,expected_goals_lag_2,value_lag_1,value_lag_2,selected_lag_1,selected_lag_2,transfers_balance_lag_1,transfers_balance_lag_2,transfers_in_lag_1,transfers_in_lag_2,transfers_out_lag_1,transfers_out_lag_2,team_a_score_lag_1,team_a_score_lag_2,team_h_score_lag_1,team_h_score_lag_2,assists_roll_mean3_lag1,assists_roll_mean5_lag1,bonus_roll_mean3_lag1,bonus_roll_mean5_lag1,bps_roll_mean3_lag1,bps_roll_mean5_lag1,clean_sheets_roll_mean3_lag1,clean_sheets_roll_mean5_lag1,goals_conceded_roll_mean3_lag1,goals_conceded_roll_mean5_lag1,goals_scored_roll_mean3_lag1,goals_scored_roll_mean5_lag1,ict_index_roll_mean3_lag1,ict_index_roll_mean5_lag1,minutes_roll_mean3_lag1,minutes_roll_mean5_lag1,saves_roll_mean3_lag1,saves_roll_mean5_lag1,starts_roll_mean3_lag1,starts_roll_mean5_lag1,threat_roll_mean3_lag1,threat_roll_mean5_lag1,yellow_cards_roll_mean3_lag1,yellow_cards_roll_mean5_lag1,total_points_roll_mean3_lag1,total_points_roll_mean5_lag1,xP_roll_mean3_lag1,xP_roll_mean5_lag1,expected_assists_roll_mean3_lag1,expected_assists_roll_mean5_lag1,expected_goal_involvements_roll_mean3_lag1,expected_goal_involvements_roll_mean5_lag1,expected_goals_roll_mean3_lag1,expected_goals_roll_mean5_lag1,value_roll_mean3_lag1,value_roll_mean5_lag1,selected_roll_mean3_lag1,selected_roll_mean5_lag1,transfers_balance_roll_mean3_lag1,transfers_balance_roll_mean5_lag1,transfers_in_roll_mean3_lag1,transfers_in_roll_mean5_lag1,transfers_out_roll_mean3_lag1,transfers_out_roll_mean5_lag1,team_a_score_roll_mean3_lag1,team_a_score_roll_mean5_lag1,team_h_score_roll_mean3_lag1,team_h_score_roll_mean5_lag1
Bukayo Saka,MID,Arsenal,2024-04-03T18:30:00Z,12,1,3.2,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6447780.0,0.0,0.0,2.0,0.0,0.0,67960.0,155558.0,87598.0,90.0,0.0,31.0,0.0,1,2,5,2,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,7.7,77.0,90.0,0.0,0.0,1.0,1.0,2.0,32.0,0.0,0.0,3.0,2.0,3.0,7.1,0.01,0.36,0.01,0.45,0.0,0.09,91.0,92.0,6372619.0,7028824.0,-296778.0,-108360.0,76167.0,73414.0,372945.0,181774.0,0.0,1.0,0.0,2.0,0.6666666666666666,0.4,0.0,1.0,12.333333333333334,22.0,0.3333333333333333,0.6,0.3333333333333333,0.2,0.0,0.6,5.500000000000003,8.080000000000002,70.66666666666667,71.0,0.0,0.0,1.0,1.0,19.333333333333332,30.8,0.0,0.2,4.0,7.4,7.8,7.219999999999999,0.21000000000000016,0.31599999999999995,0.3266666666666668,0.5879999999999999,0.11666666666666681,0.2720000000000002,91.66666666666667,91.2,6846620.666666667,6743203.4,-35995.333333333336,76068.2,154068.0,232029.0,190063.33333333334,155960.8,2.3333333333333335,2.6,0.6666666666666666,1.2
Bukayo Saka,MID,Arsenal,2024-04-06T16:30:00Z,5,0,3.6,0.0,2.0,29.0,1.0,19.0,0.23,1.21,0.99,0.0,1.0,12.5,63.0,0.0,5926384.0,1.0,3.0,0.0,42.0,10.0,-517496.0,22289.0,539785.0,89.0,0.0,32.0,2.3978952727983707,1,3,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,77.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,3.0,3.2,3.0,0.0,0.01,0.0,0.01,0.0,0.0,90.0,91.0,6447780.0,6372619.0,67960.0,-296778.0,155558.0,76167.0,87598.0,372945.0,0.0,0.0,2.0,0.0,0.0,0.4,0.0,0.4,4.666666666666667,13.0,0.3333333333333333,0.4,0.3333333333333333,0.2,0.0,0.2,2.900000000000002,5.740000000000001,55.666666666666664,57.4,0.0,0.0,0.6666666666666666,0.8,11.333333333333334,22.0,0.0,0.0,1.6666666666666667,4.4,4.433333333333333,5.319999999999999,0.12333333333333348,0.2679999999999999,0.1533333333333335,0.36799999999999994,0.030000000000000148,0.10000000000000017,91.0,91.2,6616407.666666667,6785315.2,-112392.66666666667,92284.4,101713.0,230357.0,214105.66666666666,138072.6,0.3333333333333333,1.6,1.3333333333333333,1.6
Bukayo Saka,MID,Arsenal,2024-04-14T15:30:00Z,2,1,4.3,0.0,0.0,15.0,0.0,19.0,0.27,0.81,0.54,2.0,0.0,8.8,90.0,0.0,6112362.0,1.0,2.0,0.0,33.0,2.0,175205.0,242157.0,66952.0,89.0,0.0,33.0,1.0986122886681098,1,4,5,2,0.0,0.0,2.0,0.0,29.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,12.5,0.0,63.0,0.0,0.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,10.0,0.0,3.6,3.2,0.23,0.0,1.21,0.0,0.99,0.0,89.0,90.0,5926384.0,6447780.0,-517496.0,67960.0,22289.0,155558.0,539785.0,87598.0,3.0,0.0,0.0,2.0,0.0,0.4,0.6666666666666666,0.4,9.666666666666666,13.2,0.6666666666666666,0.4,0.0,0.2,0.3333333333333333,0.2,4.500000000000003,5.800000000000002,46.666666666666664,55.0,0.0,0.0,0.6666666666666666,0.8,14.666666666666666,20.0,0.0,0.0,4.333333333333333,4.4,3.266666666666666,6.039999999999999,0.08000000000000015,0.17199999999999996,0.4066666666666668,0.4379999999999999,0.3300000000000001,0.2680000000000001,90.0,90.8,6248927.666666667,6582805.2,-248771.33333333334,-111504.4,84671.33333333333,128010.2,333442.6666666667,239514.6,1.0,2.0,0.6666666666666666,0.8
Bukayo Saka,MID,Arsenal,2024-04-20T18:30:00Z,20,0,10.0,0.5,0.0,19.5,1.0,19.0,0.245,0.43,0.185,0.0,0.0,11.350000000000001,85.5,0.0,6576783.0,1.0,1.0,2.5,41.5,4.5,362514.0,398558.0,36044.0,90.0,0.0,34.0,1.7047480922384253,1,3,5,2,0.0,0.0,0.0,2.0,15.0,29.0,0.0,1.0,2.0,0.0,0.0,1.0,8.8,12.5,90.0,63.0,0.0,0.0,1.0,1.0,33.0,42.0,0.0,0.0,2.0,10.0,4.3,3.6,0.27,0.23,0.81,1.21,0.54,0.99,89.0,89.0,6112362.0,5926384.0,175205.0,-517496.0,242157.0,22289.0,66952.0,539785.0,2.0,3.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.4,14.666666666666666,11.6,0.3333333333333333,0.4,0.6666666666666666,0.6,0.3333333333333333,0.2,7.100000000000002,6.000000000000002,51.0,64.0,0.0,0.0,0.6666666666666666,0.8,25.0,21.8,0.0,0.0,4.0,3.4,3.6999999999999993,4.239999999999999,0.16666666666666682,0.17399999999999996,0.6733333333333335,0.4959999999999999,0.5100000000000001,0.3240000000000002,89.33333333333333,90.2,6162175.333333333,6377593.8,-91443.66666666667,-135893.8,140001.33333333334,113917.0,231445.0,249810.8,1.6666666666666667,1.2,0.6666666666666666,0.8
Bukayo Saka,MID,Arsenal,2024-04-28T13:00:00Z,18,0,6.0,1.0,2.0,31.0,0.0,19.0,0.02,0.43,0.41,2.0,1.0,10.9,90.0,0.0,5992789.0,1.0,3.0,2.0,43.0,12.0,-477482.0,31860.0,509342.0,90.0,0.0,35.0,2.5649493574615367,1,4,5,2,0.5,0.0,0.0,0.0,19.5,15.0,1.0,0.0,0.0,2.0,0.0,0.0,11.350000000000001,8.8,85.5,90.0,0.0,0.0,1.0,1.0,41.5,33.0,0.0,0.0,4.5,2.0,10.0,4.3,0.245,0.27,0.43,0.81,0.185,0.54,90.0,89.0,6576783.0,6112362.0,362514.0,175205.0,398558.0,242157.0,36044.0,66952.0,1.0,2.0,2.5,0.0,0.16666666666666666,0.1,0.6666666666666666,0.4,21.166666666666668,12.7,0.6666666666666666,0.6,0.6666666666666666,0.4,0.3333333333333333,0.2,10.883333333333335,6.730000000000001,79.5,63.1,0.0,0.0,1.0,0.8,38.833333333333336,23.7,0.0,0.0,5.5,3.9,5.966666666666666,4.8199999999999985,0.2483333333333335,0.15099999999999997,0.8166666666666669,0.4919999999999999,0.5716666666666669,0.34300000000000014,89.33333333333333,89.8,6205176.333333333,6287185.6,6741.0,-41719.0,221001.33333333334,178945.8,214260.33333333334,220664.8,2.0,1.2,0.8333333333333334,0.9
Bukayo Saka,MID,Arsenal,2024-05-04T11:30:00Z,3,1,7.6,0.0,2.0,33.0,1.0,19.0,0.53,1.75,1.22,0.0,1.0,19.9,85.0,0.0,6068655.0,1.0,0.0,3.0,83.0,10.0,57790.0,128724.0,70934.0,90.0,0.0,36.0,2.3978952727983707,1,3,5,2,1.0,0.5,2.0,0.0,31.0,19.5,0.0,1.0,2.0,0.0,1.0,0.0,10.9,11.350000000000001,90.0,85.5,0.0,0.0,1.0,1.0,43.0,41.5,0.0,0.0,12.0,4.5,6.0,10.0,0.02,0.245,0.43,0.43,0.41,0.185,90.0,90.0,5992789.0,6576783.0,-477482.0,362514.0,31860.0,398558.0,509342.0,36044.0,3.0,1.0,2.0,2.5,0.5,0.3,0.6666666666666666,0.8,21.833333333333332,18.9,0.3333333333333333,0.4,1.3333333333333333,0.8,0.3333333333333333,0.4,10.350000000000003,8.710000000000003,88.5,65.7,0.0,0.0,1.0,0.8,39.166666666666664,31.9,0.0,0.0,6.166666666666667,5.7,6.766666666666666,5.419999999999999,0.17833333333333348,0.15299999999999997,0.5566666666666668,0.5759999999999998,0.37833333333333347,0.42500000000000016,89.66666666666667,89.6,6227311.333333333,6211219.6,20079.0,-77859.8,224191.66666666666,170084.4,204112.66666666666,247944.2,2.0,1.8,1.5,1.3
Bukayo Saka,MID,Arsenal,2024-05-12T15:30:00Z,14,0,5.7,0.0,0.0,5.0,1.0,19.0,0.27,0.61,0.34,0.0,0.0,10.2,81.0,0.0,5520258.0,1.0,1.0,0.0,41.0,2.0,-480537.0,41767.0,522304.0,89.0,1.0,37.0,1.0986122886681098,1,3,5,2,0.0,1.0,2.0,2.0,33.0,31.0,1.0,0.0,0.0,2.0,1.0,1.0,19.9,10.9,85.0,90.0,0.0,0.0,1.0,1.0,83.0,43.0,0.0,0.0,10.0,12.0,7.6,6.0,0.53,0.02,1.75,0.43,1.22,0.41,90.0,90.0,6068655.0,5992789.0,57790.0,-477482.0,128724.0,31860.0,70934.0,509342.0,0.0,3.0,3.0,2.0,0.5,0.3,1.3333333333333333,1.2,27.833333333333332,25.5,0.6666666666666666,0.6,0.6666666666666666,0.8,0.6666666666666666,0.6,14.050000000000002,12.690000000000001,86.83333333333333,82.7,0.0,0.0,1.0,1.0,55.833333333333336,48.5,0.0,0.0,8.833333333333334,7.7,7.866666666666666,6.299999999999999,0.2650000000000002,0.259,0.8700000000000001,0.9259999999999998,0.6050000000000001,0.6690000000000002,90.0,89.6,6212742.333333333,6135394.6,-19059.333333333332,-79893.8,186380.66666666666,164717.6,205440.0,244611.4,1.3333333333333333,1.8,2.5,1.5
Bukayo Saka,MID,Arsenal,2024-05-19T15:00:00Z,9,1,5.2,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5341184.0,0.0,1.0,2.0,0.0,0.0,-228940.0,81398.0,310338.0,88.0,0.0,38.0,0.0,1,3,5,2,0.0,0.0,0.0,2.0,5.0,33.0,1.0,1.0,0.0,0.0,0.0,1.0,10.2,19.9,81.0,85.0,0.0,0.0,1.0,1.0,41.0,83.0,1.0,0.0,2.0,10.0,5.7,7.6,0.27,0.53,0.61,1.75,0.34,1.22,89.0,90.0,5520258.0,6068655.0,-480537.0,57790.0,41767.0,128724.0,522304.0,70934.0,1.0,0.0,0.0,3.0,0.3333333333333333,0.3,1.3333333333333333,0.8,23.0,20.7,0.6666666666666666,0.6,0.6666666666666666,0.8,0.6666666666666666,0.4,13.66666666666667,12.23,85.33333333333333,86.3,0.0,0.0,1.0,1.0,55.666666666666664,48.3,0.3333333333333333,0.2,8.0,6.1,6.433333333333333,6.719999999999999,0.2733333333333335,0.267,0.93,0.8059999999999998,0.6566666666666668,0.5390000000000001,89.66666666666667,89.6,5860567.333333333,6054169.4,-300076.3333333333,-72502.0,67450.33333333333,168613.2,367526.6666666667,241115.2,1.3333333333333333,1.4,1.6666666666666667,1.5
Cole Palmer,MID,Man City,2023-08-11T19:00:00Z,6,0,3.1,0.0,0.0,1.0,0.0,362.0,0.02,0.02,0.0,0.0,0.0,0.0,10.0,0.0,13573.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,0.0,1.0,0.6931471805599453,13,2,5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3,1.0,0.6,25.0,19.7,0.0,0.0,1.0,1.1,0.6666666666666666,0.4,6.300000000000004,6.450000000000003,54.666666666666664,59.3,0.0,0.0,0.6666666666666666,0.7,22.333333333333332,27.7,0.0,0.0,6.0,4.5,2.9999999999999987,3.659999999999999,0.1866666666666669,0.13699999999999998,0.5666666666666671,0.4709999999999999,0.38000000000000006,0.3340000000000002,47.333333333333336,56.8,169797.33333333334,205587.6,-1144.3333333333333,-816.4,3222.6666666666665,4686.6,4367.0,5503.0,1.6666666666666667,1.7,2.3333333333333335,2.1
Cole Palmer,MID,Man City,2023-08-19T19:00:00Z,15,1,1.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20208.0,0.0,0.0,1.0,0.0,0.0,2590.0,5670.0,3080.0,50.0,0.0,2.0,0.0,13,3,5,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.1,0.0,0.02,0.0,0.02,0.0,0.0,0.0,50.0,0.0,13573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.2,0.0,0.6,9.333333333333334,17.4,0.0,0.0,0.3333333333333333,1.0,0.3333333333333333,0.4,2.3666666666666702,5.3000000000000025,28.0,52.8,0.0,0.0,0.3333333333333333,0.6,12.333333333333334,22.6,0.0,0.0,2.3333333333333335,4.2,2.6999999999999993,3.0799999999999987,0.013333333333333556,0.13199999999999998,0.36333333333333373,0.45199999999999985,0.35000000000000003,0.3200000000000002,40.333333333333336,52.6,89716.66666666667,156201.4,380.0,-1134.2,2515.3333333333335,2998.4,2135.3333333333335,4132.6,2.0,2.0,1.0,1.8
Cole Palmer,MID,Man City,2023-08-27T13:00:00Z,17,0,1.8,0.0,0.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17666.0,0.0,2.0,1.0,0.0,0.0,-3506.0,2281.0,5787.0,50.0,0.0,3.0,0.0,13,2,5,2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.1,0.0,0.02,0.0,0.02,0.0,0.0,50.0,50.0,20208.0,13573.0,2590.0,0.0,5670.0,0.0,3080.0,0.0,0.0,3.0,1.0,0.0,0.0,0.2,0.0,0.6,0.3333333333333333,15.2,0.0,0.0,0.0,0.6,0.0,0.4,0.0,3.7800000000000025,3.3333333333333335,34.8,0.0,0.0,0.0,0.4,0.0,13.4,0.0,0.0,0.3333333333333333,3.8,1.366666666666666,2.6199999999999988,0.006666666666666889,0.11599999999999999,0.006666666666667037,0.3439999999999999,0.0,0.2280000000000002,33.333333333333336,48.4,11260.333333333334,108634.6,863.3333333333334,-168.6,1890.0,3067.6,1026.6666666666667,3236.2,1.0,1.6,0.3333333333333333,1.6
Cole Palmer,MID,Chelsea,2023-09-02T14:00:00Z,16,1,0.5,0.0,0.0,7.0,0.0,362.0,0.11,0.11,0.0,0.0,0.0,2.7,28.0,0.0,16665.0,0.0,1.0,0.0,4.0,1.0,-1684.0,3002.0,4686.0,49.0,0.0,4.0,0.6931471805599453,7,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,17666.0,20208.0,-3506.0,2590.0,2281.0,5670.0,5787.0,3080.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3333333333333333,5.6,0.0,0.0,0.0,0.2,0.0,0.2,0.0,1.4200000000000021,3.3333333333333335,16.8,0.0,0.0,0.0,0.2,0.0,7.4,0.0,0.0,0.3333333333333333,1.4,1.9666666666666661,2.179999999999999,0.006666666666666889,0.007999999999999978,0.006666666666667037,0.2179999999999999,0.0,0.2100000000000002,50.0,44.2,17149.0,61404.8,-305.3333333333333,44.8,2650.3333333333335,3099.4,2955.6666666666665,3054.6,1.6666666666666667,1.6,0.6666666666666666,1.0
Cole Palmer,MID,Chelsea,2023-09-17T13:00:00Z,3,0,0.7,0.0,0.0,4.0,0.0,362.0,0.02,0.19,0.17,0.0,0.0,4.1,27.0,0.0,21699.0,0.0,0.0,0.0,19.0,1.0,3723.0,7593.0,3870.0,49.0,0.0,5.0,0.6931471805599453,7,3,3,2,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,28.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.5,1.8,0.11,0.0,0.11,0.0,0.0,0.0,49.0,50.0,16665.0,17666.0,-1684.0,-3506.0,3002.0,2281.0,4686.0,5787.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.3333333333333335,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9000000000000036,0.5400000000000021,9.333333333333334,7.6,0.0,0.0,0.0,0.0,1.3333333333333333,0.8,0.0,0.0,0.3333333333333333,0.4,1.0999999999999994,1.2799999999999987,0.03666666666666689,0.025999999999999978,0.036666666666667035,0.025999999999999867,0.0,0.0,49.666666666666664,39.8,18179.666666666668,13622.4,-866.6666666666666,-520.0,3651.0,2190.6,4517.666666666667,2710.6,1.0,1.2,0.6666666666666666,0.4
Cole Palmer,MID,Chelsea,2023-09-24T13:00:00Z,2,1,0.8,0.0,0.0,5.0,0.0,362.0,0.04,0.22,0.18,1.0,0.0,3.6,22.0,0.0,21434.0,0.0,1.0,0.0,7.0,1.0,-445.0,2650.0,3095.0,49.0,0.0,6.0,0.6931471805599453,7,4,3,2,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.7,27.0,28.0,0.0,0.0,0.0,0.0,19.0,4.0,0.0,0.0,1.0,1.0,0.7,0.5,0.02,0.11,0.19,0.11,0.17,0.0,49.0,49.0,21699.0,16665.0,3723.0,-1684.0,7593.0,3002.0,3870.0,4686.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,2.4,0.0,0.0,0.0,0.0,0.0,0.0,2.26666666666667,1.360000000000002,18.333333333333332,13.0,0.0,0.0,0.0,0.0,7.666666666666667,4.6,0.0,0.0,0.6666666666666666,0.6,0.9999999999999994,1.4199999999999986,0.04333333333333356,0.029999999999999978,0.10000000000000037,0.06399999999999986,0.05666666666666667,0.03400000000000018,49.333333333333336,49.6,18676.666666666668,17962.2,-489.0,224.6,4292.0,3709.2,4781.0,3484.6,1.0,1.2,0.3333333333333333,0.4
Cole Palmer,MID,Chelsea,2023-10-02T19:00:00Z,10,0,2.3,1.0,0.0,17.0,1.0,362.0,0.41,0.46,0.05,0.0,0.0,3.6,77.0,0.0,25621.0,1.0,2.0,0.0,9.0,5.0,3430.0,6941.0,3511.0,49.0,1.0,7.0,1.791759469228055,7,3,3,2,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.6,4.1,22.0,27.0,0.0,0.0,0.0,0.0,7.0,19.0,0.0,0.0,1.0,1.0,0.8,0.7,0.04,0.02,0.22,0.19,0.18,0.17,49.0,49.0,21434.0,21699.0,-445.0,3723.0,2650.0,7593.0,3095.0,3870.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,3.2,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,3.4666666666666703,2.0800000000000023,25.666666666666668,15.4,0.0,0.0,0.0,0.0,10.0,6.0,0.0,0.0,1.0,0.6,0.6666666666666661,0.9599999999999985,0.056666666666666886,0.03399999999999998,0.1733333333333337,0.10399999999999987,0.11666666666666665,0.07000000000000017,49.0,49.4,19932.666666666668,19534.4,531.3333333333334,135.6,4415.0,4239.2,3883.6666666666665,4103.6,0.6666666666666666,0.8,0.0,0.4
Cole Palmer,MID,Chelsea,2023-10-07T14:00:00Z,6,0,6.5,1.0,2.0,36.0,0.0,362.0,0.1,0.98,0.88,1.0,1.0,10.5,85.0,0.0,63575.0,1.0,4.0,1.0,28.0,12.0,34331.0,43042.0,8711.0,49.0,0.0,8.0,2.5649493574615367,7,2,3,2,1.0,0.0,0.0,0.0,17.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,3.6,3.6,77.0,22.0,0.0,0.0,1.0,0.0,9.0,7.0,1.0,0.0,5.0,1.0,2.3,0.8,0.41,0.04,0.46,0.22,0.05,0.18,49.0,49.0,25621.0,21434.0,3430.0,-445.0,6941.0,2650.0,3511.0,3095.0,2.0,1.0,0.0,0.0,0.3333333333333333,0.2,0.0,0.0,8.666666666666666,6.6,0.3333333333333333,0.2,0.3333333333333333,0.2,0.0,0.0,3.7666666666666706,2.800000000000002,42.0,30.8,0.0,0.0,0.3333333333333333,0.2,11.666666666666666,7.8,0.3333333333333333,0.2,2.3333333333333335,1.6,1.266666666666666,1.2199999999999984,0.15666666666666687,0.11599999999999996,0.29000000000000037,0.19599999999999987,0.13333333333333333,0.08000000000000018,49.0,49.2,22918.0,20617.0,2236.0,303.6,5728.0,4493.4,3492.0,4189.8,1.0,1.2,0.0,0.2
Cole Palmer,MID,Chelsea,2023-10-21T16:30:00Z,1,1,5.4,0.0,0.0,16.0,0.0,362.0,0.13,1.09,0.96,1.0,1.0,9.1,83.0,0.0,101021.0,1.0,2.0,2.0,45.0,6.0,39179.0,56382.0,17203.0,49.0,1.0,9.0,1.9459101490553132,7,5,3,2,1.0,1.0,2.0,0.0,36.0,17.0,0.0,1.0,1.0,0.0,1.0,0.0,10.5,3.6,85.0,77.0,0.0,0.0,1.0,1.0,28.0,9.0,0.0,1.0,12.0,5.0,6.5,2.3,0.1,0.41,0.98,0.46,0.88,0.05,49.0,49.0,63575.0,25621.0,34331.0,3430.0,43042.0,6941.0,8711.0,3511.0,4.0,2.0,1.0,0.0,0.6666666666666666,0.4,0.6666666666666666,0.4,19.333333333333332,13.8,0.3333333333333333,0.2,0.6666666666666666,0.4,0.3333333333333333,0.2,5.900000000000003,4.900000000000002,61.333333333333336,47.8,0.0,0.0,0.6666666666666666,0.4,14.666666666666666,13.4,0.3333333333333333,0.2,6.0,4.0,3.1999999999999993,2.159999999999999,0.18333333333333354,0.13599999999999998,0.5533333333333337,0.39199999999999985,0.37000000000000005,0.25600000000000017,49.0,49.0,36876.666666666664,29798.8,12438.666666666666,7871.0,17544.333333333332,12645.6,5105.666666666667,4774.6,2.3333333333333335,1.6,0.3333333333333333,0.2
Cole Palmer,MID,Chelsea,2023-10-28T11:30:00Z,4,1,6.7,0.0,0.0,13.0,0.0,362.0,0.56,1.0,0.44,2.0,0.0,9.7,90.0,0.0,394646.0,1.0,2.0,0.0,17.0,2.0,283813.0,311763.0,27950.0,50.0,0.0,10.0,1.0986122886681098,7,3,3,2,0.0,1.0,0.0,2.0,16.0,36.0,0.0,0.0,1.0,1.0,1.0,1.0,9.1,10.5,83.0,85.0,0.0,0.0,1.0,1.0,45.0,28.0,1.0,0.0,6.0,12.0,5.4,6.5,0.13,0.1,1.09,0.98,0.96,0.88,49.0,49.0,101021.0,63575.0,39179.0,34331.0,56382.0,43042.0,17203.0,8711.0,2.0,4.0,2.0,1.0,0.6666666666666666,0.4,0.6666666666666666,0.4,23.0,15.6,0.3333333333333333,0.2,0.6666666666666666,0.6,0.6666666666666666,0.4,7.733333333333337,6.180000000000002,81.66666666666667,58.8,0.0,0.0,1.0,0.6,27.333333333333332,21.6,0.6666666666666666,0.4,7.666666666666667,5.0,4.7333333333333325,3.1399999999999983,0.21333333333333357,0.13999999999999999,0.8433333333333337,0.5879999999999999,0.63,0.44800000000000023,49.0,49.0,63405.666666666664,46670.0,25646.666666666668,16043.6,35455.0,23321.6,9808.333333333334,7278.0,2.6666666666666665,1.8,1.0,0.6
Cole Palmer,MID,Chelsea,2023-11-06T20:00:00Z,18,0,6.7,1.0,2.0,45.0,0.0,362.0,0.37,1.2,0.83,1.0,1.0,9.8,90.0,0.0,459708.0,1.0,4.0,1.0,18.0,12.0,67311.0,103904.0,36593.0,50.0,0.0,11.0,2.5649493574615367,7,4,3,2,0.0,0.0,0.0,0.0,13.0,16.0,0.0,0.0,2.0,1.0,0.0,1.0,9.7,9.1,90.0,83.0,0.0,0.0,1.0,1.0,17.0,45.0,0.0,1.0,2.0,6.0,6.7,5.4,0.56,0.13,1.0,1.09,0.44,0.96,50.0,49.0,394646.0,101021.0,283813.0,39179.0,311763.0,56382.0,27950.0,17203.0,2.0,2.0,0.0,2.0,0.3333333333333333,0.4,0.6666666666666666,0.4,21.666666666666668,17.4,0.0,0.2,1.3333333333333333,1.0,0.6666666666666666,0.4,9.766666666666671,7.300000000000002,86.0,71.4,0.0,0.0,1.0,0.8,30.0,21.2,0.3333333333333333,0.4,6.666666666666667,5.2,6.199999999999999,4.339999999999999,0.2633333333333336,0.248,1.0233333333333337,0.7499999999999998,0.7599999999999999,0.5020000000000002,49.333333333333336,49.2,186414.0,121259.4,119107.66666666667,72061.6,137062.33333333334,84155.6,17954.666666666668,12094.0,2.6666666666666665,2.2,1.0,0.6
